4771,INTENSIVE FIRST YEAR GERMAN,GERMAN,111,2019 Spring Term,None,MTuWTh 3:05PM - 4:45PM,Old Chemistry 119,Susanne C Freytag,FL
23351,FIRST YEAR SEMINAR (TOP),GLHLTH, 89S,2017 Fall Term,None,TuTh 3:05PM - 4:20PM,Trent Hall 035,Eric Green,S:SS
24464,FUNDAMENTALS OF GLOBAL HEALTH,GLHLTH,101,2018 Spring Term,None,MW 10:05AM - 11:20AM,Social Sciences 139,David L Boyd,CCI:EI:STS
24464,FUNDAMENTALS OF GLOBAL HEALTH,GLHLTH,101,2019 Spring Term,None,MW 10:05AM - 11:20AM,Social Sciences 139,Melissa H Watt,CCI:EI:STS
25220,SUFFERING  SCIENCE  & STORIES,GLHLTH,140FS,2018 Fall Term,None,TuTh 1:25PM - 2:40PM,Gray 319,Raymond C Barfield: Stephanie Holmer,S:ALP:EI
24180,HISTORY OF CHINESE MEDICINE,GLHLTH,142,2018 Spring Term,None,TuTh 3:05PM - 4:20PM,Carr 137,Nicole Elizabeth Barnes,CCI:CZ:STS:W
4925,ELEMENTARY GREEK,GREEK,101,2017 Fall Term,None,MWF 10:20AM - 11:10AM,Allen 318,William A Johnson,FL
4925,ELEMENTARY GREEK,GREEK,101,2018 Fall Term,None,MWF 10:20AM - 11:10AM,Allen 229,Clinton Douglas Kinkade,FL
4926,ELEMENTARY GREEK,GREEK,102,2018 Spring Term,None,MWF 10:20AM - 11:10AM,Languages 114,William A Johnson,FL
4926,ELEMENTARY GREEK,GREEK,102,2019 Spring Term,None,MWF 10:20AM - 11:10AM,Allen 229,Clinton Douglas Kinkade,FL
4932,INTERMEDIATE GREEK,GREEK,203,2017 Fall Term,None,MWF 12:00PM - 12:50PM,Allen 229,Claire E Catenaccio,CZ:FL
4932,INTERMEDIATE GREEK,GREEK,203,2018 Fall Term,None,MWF 1:40PM - 2:30PM,Allen 229,Claire E Catenaccio,CZ:FL
13076,INTERMEDIATE GREEK,GREEK,203A-1,2017 Fall Term,None,TBA,Study Away/Abroad,Melissa Anne Huber,FL
13076,INTERMEDIATE GREEK,GREEK,203A-1,2018 Spring Term,None,TBA,Study Away/Abroad,Departmental Staff,FL
13076,INTERMEDIATE GREEK,GREEK,203A-1,2018 Fall Term,None,TBA,Study Away/Abroad,Departmental Staff,FL
22505,GS705: RCR ORIENTATION-MASTERS,GS,705,2017 Fall Term,None,W 7:30PM - 8:45PM,See Instructor/Department,Hugh A Crumley,
22505,GS705: RCR ORIENTATION-MASTERS,GS,705,2018 Spring Term,None,F 7:30PM - 8:45PM,Allen 304I,Hugh A Crumley,
22505,GS705: RCR ORIENTATION-MASTERS,GS,705,2018 Fall Term,None,W 7:30PM - 8:45PM,See Instructor/Department,Hugh A Crumley,
23133,DKU RCR ORIENT-MASTERS,GS,705K,2017 Fall Term,None,TBA,TBA,James E Bowsher,
23133,DKU RCR ORIENT-MASTERS,GS,705K,2018 Fall Term,None,TBA,TBA,James E Bowsher,
16219,RESPON CONDUCT RSRCH-CAMPUS,GS,710,2017 Fall Term,None,Th 7:30PM - 8:45PM,LSRC B101,Hugh A Crumley,
16219,RESPON CONDUCT RSRCH-CAMPUS,GS,710,2018 Fall Term,None,Th 7:30PM - 8:45PM,LSRC B101,Hugh A Crumley,
16220,RESPON CONDUCT RSRCH-GRNBRO,GS,710A,2017 Fall Term,None,TBA,TBA,Hugh A Crumley,
16220,RESPON CONDUCT RSRCH-GRNBRO,GS,710A,2018 Fall Term,None,TBA,TBA,Hugh A Crumley,
16221,RESPON CONDUCT RSRCH-GRADUATE,GS,711,2017 Fall Term,None,TuTh 3:05PM - 5:00PM,French Science 2231,Hugh A Crumley,
16221,RESPON CONDUCT RSRCH-GRADUATE,GS,711,2018 Spring Term,None,Tu 4:30PM - 6:30PM,French Science 2231,Hugh A Crumley,
16221,RESPON CONDUCT RSRCH-GRADUATE,GS,711,2018 Fall Term,None,TuTh 3:05PM - 5:00PM,French Science 2231,Hugh A Crumley,
16221,RESPON CONDUCT RSRCH-GRADUATE,GS,711,2019 Spring Term,None,TuTh 3:05PM - 5:00PM,French Science 2231,Hugh A Crumley,
14770,FIRST YEAR SEMINAR,GSF, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 10:05AM - 11:20AM,Carr 135,Kimberly K Lamm,S:ALP:CCI:CZ:W
14770,FIRST YEAR SEMINAR,GSF, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,TuTh 1:25PM - 2:40PM,Crowell Building 107,Nicholas Clarkson,S:ALP:CCI:CZ
14770,FIRST YEAR SEMINAR,GSF, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,W 3:05PM - 5:35PM,Carr 106,Peter H Sigal,S:CCI:CZ:EI:SS
14770,FIRST YEAR SEMINAR,GSF, 89S,2019 Spring Term,Prereq: First year: First year with exception or Transfer students only,WF 10:05AM - 11:20AM,Bell Tower West 113,Logan Natalie O'Laughlin,S:CCI:EI:SS
14779,GENDER AND EVERYDAY LIFE,GSF,101,2018 Spring Term,None,WF 8:30AM - 9:45AM,East Duke 204A,Maryann D Murtagh,CCI:SS
14779,GENDER AND EVERYDAY LIFE,GSF,101,2019 Spring Term,None,WF 8:30AM - 9:45AM,Carr 103,Jessica Estlund Issacharoff,CCI:SS
22906,HIST & CULT VIZ PROSEMINAR 1,HCVIS,580S,2017 Fall Term,None,W 10:05AM - 12:35PM,Smith Warehouse Bay 11 A233,Victoria E Szabo,S:ALP:STS
22906,HIST & CULT VIZ PROSEMINAR 1,HCVIS,580S,2018 Fall Term,None,Tu 1:40PM - 4:10PM,Smith Warehouse Bay 11 A233,Victoria E Szabo,S:ALP:STS
22905,HIST & CULT VIZ PROSEMINAR 2,HCVIS,581S,2018 Spring Term,None,M 1:25PM - 3:55PM,Smith Warehouse Bay 11 A233,Mark J. V. Olson,S:ALP:STS
22905,HIST & CULT VIZ PROSEMINAR 2,HCVIS,581S,2019 Spring Term,None,Th 10:05AM - 12:35PM,Smith Warehouse Bay 11 A233,Annabel Wharton: Mark J. V. Olson,S:ALP:STS
5033,INTERMED MODERN HEBREW,HEBREW,203,2017 Fall Term,None,MW 1:25PM - 2:40PM,Franklin Center 016,Shelli Plesser,ALP:FL
5033,INTERMED MODERN HEBREW,HEBREW,203,2018 Fall Term,None,MW 3:05PM - 4:20PM,Trent Hall 039A,Shelli Plesser,ALP:FL
24395,GANDHI'S MODERNITY,HISTREL,710,2019 Spring Term,None,Th 8:30AM - 11:00AM,See Instructor/Department,Leela Prasad,S
19135,ENGAGING WITH ISLAM & MUSLIMS,HISTREL,760,2019 Spring Term,None,W 2:30PM - 5:00PM,Langford 042,Abdullah Antepli,S
5577,LUTHER & THE REFORMATION,HISTTHEO,803,2017 Fall Term,None,W 8:30AM - 11:00AM,Langford 042,Sujin Sujin Pak,
5020,HOUSE COURSE (SP TOP),HOUSECS,59,2017 Fall Term,None,W 6:00PM - 7:30PM,See Instructor/Department,Suzanne E Shanahan,
5020,HOUSE COURSE (SP TOP),HOUSECS,59,2018 Spring Term,None,W 7:00PM - 8:30PM,Keohane Quad 4B 402,George L Grody,
5020,HOUSE COURSE (SP TOP),HOUSECS,59,2018 Fall Term,None,W 6:00PM - 7:30PM,Keohane Quad 4B 402,Rebecca Steorts,
5020,HOUSE COURSE (SP TOP),HOUSECS,59,2019 Spring Term,None,M 6:00PM - 7:30PM,Few GG 101 CM,Laura S Lieber,
5026,HUMAN DEVELOPMENT,HUMANDEV,224,2017 Fall Term,Reserved for First-Year and Sophomore Students,MW 3:05PM - 4:20PM,Sociology Psychology 127,Candace Brown,CCI:EI:SS:R
5026,HUMAN DEVELOPMENT,HUMANDEV,224,2018 Spring Term,Reserved for First Year and Sophomore Students Only,MW 3:05PM - 4:20PM,Languages 211,Pamela Maxson,CCI:EI:SS:R
5026,HUMAN DEVELOPMENT,HUMANDEV,224,2018 Fall Term,Pre-req: Sophomores only,MW 3:05PM - 4:20PM,Gray 228,Pamela Maxson,CCI:EI:SS:R
5026,HUMAN DEVELOPMENT,HUMANDEV,224,2019 Spring Term,Pre-req: Sophomores only,MW 10:05AM - 11:20AM,Sociology Psychology 127,Pamela Maxson,CCI:EI:SS:R
5027,PSYCHO ASPECTS HUMAN DEV,HUMANDEV,260,2018 Spring Term,None,TuTh 10:05AM - 11:20AM,Languages 211,Deborah Gold,CCI:EI:SS
5027,PSYCHO ASPECTS HUMAN DEV,HUMANDEV,260,2019 Spring Term,None,TuTh 10:05AM - 11:20AM,Languages 211,Deborah Gold,CCI:EI:SS
5030,INDEPENDENT STUDY HUM DEV,HUMANDEV,391,2017 Fall Term,None,TBA,TBA,Deborah Gold,
5030,INDEPENDENT STUDY HUM DEV,HUMANDEV,391,2018 Spring Term,None,TBA,TBA,Deborah Gold,
5030,INDEPENDENT STUDY HUM DEV,HUMANDEV,391,2018 Fall Term,None,TBA,TBA,Deborah Gold,
5030,INDEPENDENT STUDY HUM DEV,HUMANDEV,391,2019 Spring Term,None,TBA,TBA,Deborah Gold,
5028,RES APPREN IN HUMAN DEV,HUMANDEV,401,2017 Fall Term,None,TBA,TBA,Deborah Gold,R
5028,RES APPREN IN HUMAN DEV,HUMANDEV,401,2018 Spring Term,None,TBA,TBA,Deborah Gold,R
5028,RES APPREN IN HUMAN DEV,HUMANDEV,401,2018 Fall Term,None,TBA,TBA,Deborah Gold,R
5028,RES APPREN IN HUMAN DEV,HUMANDEV,401,2019 Spring Term,None,TBA,TBA,Deborah Gold,R
5029,CAPSTONE SEMINAR HUMAN DEVELOP,HUMANDEV,450S,2018 Spring Term,None,W 3:05PM - 5:25PM,French Science 2237,Kathryn Gustafson,S:CCI:EI:SS:R
5029,CAPSTONE SEMINAR HUMAN DEVELOP,HUMANDEV,450S,2019 Spring Term,None,W 3:05PM - 5:25PM,Sociology Psychology 129,Kathryn Gustafson,S:CCI:EI:SS:R
25052,CREATE  INNOVATE  ACT!,I&E,140,2018 Spring Term,None,Th 1:25PM - 3:55PM,Rubenstein Arts Film Theater,Pedro Lasch,ALP
25328,BUSINESS ANTHROPOLOGY,I&E,171,2018 Fall Term,None,TuTh 11:45AM - 1:00PM,Sociology Psychology 126,Anne-Maria B Makhulu,CCI:SS
1860,INTRO TO CULTURAL ANTHRO,ICS,101,2018 Spring Term,None,TuTh 11:45AM - 1:00PM,White Lecture Hall 107,Orin Starn,CCI:CZ:SS
1860,INTRO TO CULTURAL ANTHRO,ICS,101,2019 Spring Term,None,TuTh 11:45AM - 1:00PM,White Lecture Hall 107,Orin Starn,CCI:CZ:SS
2965,INTRODUCTION TO DANCE,ICS,102,2018 Fall Term,None,MW 10:05AM - 11:20AM,East Duke 209,Sarah M Wilbur,ALP:CCI
12940,AIDS/EMERGING DISEASES,ICS,103,2018 Spring Term,None,TuTh 1:25PM - 2:40PM,Biological Sciences 111,Sherryl A Broverman,NS:STS
12940,AIDS/EMERGING DISEASES,ICS,103,2019 Spring Term,None,MW 11:45AM - 1:00PM,Biological Sciences 111,Sherryl A Broverman,NS:STS
25659,SPECIAL TOPICS,IDS,190S,2019 Spring Term,None,W 6:15PM - 7:30PM,Carr 106,Alexandra Cooper,S
24825,SPECIAL TOPICS IN IDS,IDS,690,2017 Fall Term,None,Tu 1:40PM - 4:55PM,White 201,Douglas B Currivan,
24825,SPECIAL TOPICS IN IDS,IDS,690,2018 Fall Term,None,Tu 1:40PM - 4:55PM,SSRI Gross Hall 230E,Douglas B Currivan,
15264,RESEARCH INDEPENDENT STUDY,IMMUNOL,493,2017 Fall Term,None,TBA,TBA,Staff,R
15264,RESEARCH INDEPENDENT STUDY,IMMUNOL,493,2018 Fall Term,None,TBA,TBA,Donghai Wang,R
15263,RESEARCH INDEPENDENT STUDY,IMMUNOL,494,2018 Spring Term,None,TBA,TBA,Michael D Gunn,R
15263,RESEARCH INDEPENDENT STUDY,IMMUNOL,494,2018 Fall Term,None,TBA,TBA,Staff,R
15263,RESEARCH INDEPENDENT STUDY,IMMUNOL,494,2019 Spring Term,None,TBA,TBA,David S Pisetsky,R
5687,PRINCIPLES OF IMMUNOLOGY,IMMUNOL,544,2017 Fall Term,None,MWF 1:30PM - 2:20PM,Jones Building 143,Weiguo Zhang,NS:R
5687,PRINCIPLES OF IMMUNOLOGY,IMMUNOL,544,2018 Fall Term,None,MWF 1:30PM - 2:20PM,Jones Building 143,Weiguo Zhang,NS:R
21706,IMMUNOLOGY OF HUMAN DISEASES,IMMUNOL,601,2017 Fall Term,Prerequisite: Immunology 544 or Biology 515,TuTh 10:05AM - 11:20AM,TBA,E William St Clair: You Wen He,
21706,IMMUNOLOGY OF HUMAN DISEASES,IMMUNOL,601,2018 Fall Term,Prerequisite: Immunology 544 or Biology 515,TuTh 10:05AM - 11:20AM,Jones Building 321,E William St Clair: You Wen He,
23034,PILLARS OF IMMUNOLOGY,IMMUNOL,701D,2017 Fall Term,None,F 10:20AM - 11:30AM,TBA,Michael S Krangel: Thomas F Tedder,
23034,PILLARS OF IMMUNOLOGY,IMMUNOL,701D,2018 Fall Term,None,Th 10:05AM - 11:20AM,Jones Building 354,Michael S Krangel: Thomas F Tedder,
24400,SPECIAL TOPICS IN ISS,ISS, 89S,2017 Fall Term,None,M 8:30AM - 11:00AM,Smith Warehouse Bay 9 A290,Astrid A Giugni,S:CZ:EI:W
24400,SPECIAL TOPICS IN ISS,ISS, 89S,2018 Spring Term,None,M 8:30AM - 11:00AM,Crowell Building 108,Astrid A Giugni,S:ALP:EI
24400,SPECIAL TOPICS IN ISS,ISS, 89S,2018 Fall Term,None,M 8:30AM - 11:00AM,Smith Warehouse Bay 9 A290,Astrid A Giugni,S:CZ:EI:W
22156,INFORMATION  SOCIETY & CULTURE,ISS,110,2017 Fall Term,None,TuTh 3:05PM - 4:20PM,Smith Warehouse Bay 10 A266,Patrick Herron,CZ:STS
22156,INFORMATION  SOCIETY & CULTURE,ISS,110,2018 Fall Term,None,TuTh 11:45AM - 1:00PM,Smith Warehouse Bay 10 A266,Patrick Herron,CZ:STS
19765,INTRO ARTS OF THE MOVING IMAGE,ISS,111,2017 Fall Term,None,M 4:40PM - 7:40PM,West Duke 202,Lisa M McCarty,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,ISS,111,2018 Spring Term,None,M 3:05PM - 6:30PM,Carr 103,Alexander Michael Cunningham,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,ISS,111,2019 Spring Term,None,M 10:05AM - 1:05PM,Rubenstein Arts Film Theater,Alexander Michael Cunningham,ALP
24999,EXPERIMENTAL SCULPTURE,ISS,135,2018 Fall Term,None,Tu 1:40PM - 4:10PM,Smith Warehouse Bay 9 A285,William Seaman,ALP
23501,FIRST YEAR SEMINAR IN ITALIAN,ITALIAN, 89S,2018 Spring Term,None,MW 10:05AM - 11:20AM,Languages 305,Martin G Eisner,S:ALP:CCI:CZ
5716,ELEMENTARY ITALIAN 1,ITALIAN,101,2017 Fall Term,None,MW 8:45AM - 9:45AM,Friedl Bldg 126,Laura P Casa,FL
5716,ELEMENTARY ITALIAN 1,ITALIAN,101,2018 Spring Term,None,MW 8:30AM - 9:30AM,Languages 207,Laura Jean Martell,FL
5716,ELEMENTARY ITALIAN 1,ITALIAN,101,2018 Fall Term,None,MW 8:30AM - 9:30AM,Perkins LINK 060 (Classroom 1),Lorenza Starace V,FL
5716,ELEMENTARY ITALIAN 1,ITALIAN,101,2019 Spring Term,None,MW 8:30AM - 9:30AM,Perkins LINK 060 (Classroom 1),Departmental Staff,FL
5720,ITALIAN FOR BEGINNERS,ITALIAN,101A,2017 Fall Term,None,TBA,Study Away/Abroad,Barbara Castaldo,FL
5720,ITALIAN FOR BEGINNERS,ITALIAN,101A,2018 Spring Term,None,TBA,Study Away/Abroad,Departmental Staff,FL
5720,ITALIAN FOR BEGINNERS,ITALIAN,101A,2018 Fall Term,None,TBA,Study Away/Abroad,Barbara Castaldo,FL
5718,ELEMENTARY ITALIAN 2,ITALIAN,102,2017 Fall Term,None,TBA,TBA,Staff,FL
5718,ELEMENTARY ITALIAN 2,ITALIAN,102,2018 Spring Term,None,MW 8:30AM - 9:30AM,Social Sciences 119,Laura P Casa,FL
5718,ELEMENTARY ITALIAN 2,ITALIAN,102,2018 Fall Term,None,MW 8:30AM - 9:30AM,Perkins LINK 070 (Seminar 4),Laura P Casa,FL
5718,ELEMENTARY ITALIAN 2,ITALIAN,102,2019 Spring Term,None,MW 8:30AM - 9:30AM,Languages 207,Departmental Staff,FL
20824,FIRST YEAR SEMINAR,JEWISHST, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 1:25PM - 2:40PM,Perkins LINK 070 (Seminar 4),Judith G Ruderman,S:ALP:CCI:CZ:R
20824,FIRST YEAR SEMINAR,JEWISHST, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,TuTh 11:45AM - 1:00PM,Sociology Psychology 128,Joshua B Friedman,S:CCI:SS
20824,FIRST YEAR SEMINAR,JEWISHST, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 11:45AM - 1:00PM,Sociology Psychology 128,Joshua B Friedman,S:CCI:SS
5796,INTERMEDIATE JAPANESE,JPN,204,2018 Spring Term,None,MWF 1:40PM - 2:55PM,Trent Hall 038A,Azusa Saito,CZ:FL
5796,INTERMEDIATE JAPANESE,JPN,204,2019 Spring Term,None,MW 11:45AM - 1:00PM,Trent Hall 039,Azusa Saito,CZ:FL
5800,ADVANCED JAPANESE,JPN,305,2017 Fall Term,None,MWF 11:45AM - 1:00PM,Trent Hall 038A,Azusa Saito,ALP:CCI:FL
5800,ADVANCED JAPANESE,JPN,305,2018 Fall Term,None,MWF 11:45AM - 1:00PM,Perkins LINK 085 (Seminar 2),Azusa Saito,ALP:CCI:FL
5826,ADVANCED KOREAN,KOREAN,305,2017 Fall Term,None,W 6:30PM - 7:45PM,Perkins LINK 065 (Classroom 2),Eunyoung Kim,ALP:CCI:FL
5826,ADVANCED KOREAN,KOREAN,305,2018 Fall Term,None,TuTh 1:25PM - 2:40PM,Perkins LINK 085 (Seminar 2),Hae-Young Kim,ALP:CCI:FL
23299,FIRST YEAR SEMINAR (TOP),LATAMER, 89S,2017 Fall Term,None,WF 3:05PM - 4:20PM,Social Sciences 107,Gustavo PT Furtado,S:ALP:CCI
23299,FIRST YEAR SEMINAR (TOP),LATAMER, 89S,2018 Fall Term,None,TuTh 3:05PM - 4:20PM,Languages 305,Gustavo PT Furtado,S:ALP:CCI
5237,INTRO CONTEM LATIN AMER,LATAMER,230,2017 Fall Term,None,WF 3:05PM - 4:20PM,Carr 137,Christina Davidson,CCI:CZ
5237,INTRO CONTEM LATIN AMER,LATAMER,230,2018 Fall Term,None,MW 1:25PM - 2:40PM,West Duke 105,Jocelyn H Olcott,CCI:CZ
23953,HUMAN RIGHTS IN THE AMERICAS,LATAMER,246S,2017 Fall Term,None,MW 1:25PM - 2:40PM,Carr 106,Robin Kirk,S:CCI:CZ:W
21369,SOCIAL MOVEMENTS/SOCIAL MEDIA,LATAMER,320S,2017 Fall Term,None,MW 11:45AM - 1:00PM,Friedl Bldg 102,Negar Mottahedeh,S:ALP:CCI:CZ:EI:STS
21369,SOCIAL MOVEMENTS/SOCIAL MEDIA,LATAMER,320S,2018 Spring Term,None,MW 11:45AM - 1:00PM,Friedl Bldg 102,Negar Mottahedeh,S:ALP:CCI:CZ:EI:STS
21369,SOCIAL MOVEMENTS/SOCIAL MEDIA,LATAMER,320S,2018 Fall Term,None,WF 11:45AM - 1:00PM,Friedl Bldg 102,Negar Mottahedeh,S:ALP:CCI:CZ:EI:STS
21369,SOCIAL MOVEMENTS/SOCIAL MEDIA,LATAMER,320S,2019 Spring Term,None,WF 11:45AM - 1:00PM,Friedl Bldg 225,Negar Mottahedeh,S:ALP:CCI:CZ:EI:STS
5832,ELEMENTARY LATIN,LATIN,101,2017 Fall Term,None,MWF 3:20PM - 4:10PM,Old Chemistry 201,Rex Crews,FL
5832,ELEMENTARY LATIN,LATIN,101,2018 Fall Term,None,MWF 8:45AM - 9:35AM,Perkins LINK 079 (Seminar 3),Laura E Camp,FL
5833,ELEMENTARY LATIN,LATIN,102,2018 Spring Term,None,MWF 10:20AM - 11:10AM,Biological Sciences 155,Rex Crews,FL
5833,ELEMENTARY LATIN,LATIN,102,2019 Spring Term,None,MWF 8:45AM - 9:35AM,Sociology Psychology 128,Courtney Michelle Monahan,FL
5836,INTERMEDIATE LATIN,LATIN,203,2017 Fall Term,None,MWF 3:20PM - 4:10PM,Old Chemistry 025,Courtney Michelle Monahan,CZ:FL
5836,INTERMEDIATE LATIN,LATIN,203,2018 Spring Term,None,MWF 3:20PM - 4:10PM,Trent Hall 242,David W.F. Stifler,CZ:FL
5836,INTERMEDIATE LATIN,LATIN,203,2018 Fall Term,None,MWF 1:40PM - 2:30PM,Gray 319,Adrian Carl Linden-High,CZ:FL
13103,INTERMEDIATE LATIN,LATIN,203A-1,2017 Fall Term,None,TBA,Study Away/Abroad,Jeremy Hartnett,FL
13103,INTERMEDIATE LATIN,LATIN,203A-1,2018 Spring Term,None,TBA,Study Away/Abroad,Departmental Staff,FL
13103,INTERMEDIATE LATIN,LATIN,203A-1,2018 Fall Term,None,TBA,Study Away/Abroad,Departmental Staff,FL
22409,FOUNDATIONS OF LAW,LAW,101,2017 Fall Term,None,Tu 10:55AM - 12:20PM,Law School 3041,James D Boyle,
22409,FOUNDATIONS OF LAW,LAW,101,2018 Fall Term,None,Tu 10:55AM - 12:20PM,Law School 3041,James D Boyle,
5901,CIVIL PROCEDURE,LAW,110,2017 Fall Term,None,MWTh 2:00PM - 3:25PM,Law School 4047,Margaret H Lemos,
5901,CIVIL PROCEDURE,LAW,110,2018 Fall Term,None,MWTh 10:55AM - 12:20PM,Law School 4042,Trina Jones,
5902,CONSTITUTIONAL LAW,LAW,120,2017 Fall Term,None,MTuTh 8:50AM - 10:20AM,Law School 4055,Neil S Siegel,
5902,CONSTITUTIONAL LAW,LAW,120,2018 Fall Term,None,Tu 8:55AM - 10:20AM,Law School 4047,Ernest A Young,
5903,CONTRACTS,LAW,130,2017 Fall Term,None,MWTh 3:35PM - 5:00PM,Law School 3043,Gaurang Mitu Gulati,
5903,CONTRACTS,LAW,130,2018 Fall Term,None,MWTh 2:00PM - 3:25PM,Law School 3041,John C Weistart,
5904,CRIMINAL LAW,LAW,140,2017 Fall Term,None,MTuWTh 3:35PM - 4:35PM,Law School 4045,Sara Sun Beale,
5904,CRIMINAL LAW,LAW,140,2018 Fall Term,None,MWTh 10:55AM - 12:20PM,Law School 4055,Samuel W Buell,
21412,THE POWER OF POETRY,LINGUIST,114FS,2017 Fall Term,None,TuTh 3:05PM - 4:20PM,Social Sciences 327,David N Need,S:ALP:CZ
1876,ADVERTISING/SOCIETY: GLOBAL,LINGUIST,170,2018 Fall Term,None,TuTh 10:05AM - 11:20AM,White Lecture Hall 107,Edward E Timke,CCI:SS
6298,FIRST-YEAR SEMINAR (TOP),LIT, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 11:45AM - 1:00PM,East Duke 204A,Lamonte Aidoo,S:ALP:CCI
6298,FIRST-YEAR SEMINAR (TOP),LIT, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 10:05AM - 11:20AM,Languages 305,Martin G Eisner,S:ALP:CCI:CZ
6298,FIRST-YEAR SEMINAR (TOP),LIT, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 10:05AM - 11:20AM,Friedl Bldg 102,Michael P Hardt,S:CCI:EI:SS
6298,FIRST-YEAR SEMINAR (TOP),LIT, 89S,2019 Spring Term,Prereq: First year: First year with exception or Transfer students only,TuTh 11:45AM - 1:00PM,Carr 106,Lamonte Aidoo,S:ALP:CCI
81,INTRO AFR-AMER STUDIES,LIT,102,2017 Fall Term,None,MW 3:05PM - 4:20PM,Friedl Bldg 240,Charmaine D Royal: William A Darity,CCI:CZ:SS
81,INTRO AFR-AMER STUDIES,LIT,102,2018 Spring Term,None,Tu 6:15PM - 8:45PM,East Duke 204B,Mark A Neal,CCI:CZ:SS
81,INTRO AFR-AMER STUDIES,LIT,102,2018 Fall Term,None,Tu 10:05AM - 12:35PM,Friedl Bldg 240,Jasmine Nicole Cobb,CCI:CZ:SS
81,INTRO AFR-AMER STUDIES,LIT,102,2019 Spring Term,None,TuTh 10:05AM - 11:20AM,Friedl Bldg 240,Wahneema Lubiano,CCI:CZ:SS
3845,INTRO TO FILM STUDIES,LIT,110,2017 Fall Term,None,Tu 3:05PM - 7:00PM,Carr 103,Markos Hadjioannou,ALP
3845,INTRO TO FILM STUDIES,LIT,110,2018 Spring Term,None,Tu 3:05PM - 6:05PM,Carr 103,Lisa M McCarty,ALP
3845,INTRO TO FILM STUDIES,LIT,110,2018 Fall Term,None,Tu 4:40PM - 7:40PM,Carr 103,Lisa M McCarty,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,LIT,111,2017 Fall Term,None,M 4:40PM - 7:40PM,West Duke 202,Lisa M McCarty,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,LIT,111,2018 Spring Term,None,M 3:05PM - 6:30PM,Carr 103,Alexander Michael Cunningham,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,LIT,111,2019 Spring Term,None,M 10:05AM - 1:05PM,Rubenstein Arts Film Theater,Alexander Michael Cunningham,ALP
22805,FIRST-YEAR SEMINAR (TOPICS),LSGS, 89S,2017 Fall Term,None,MW 1:25PM - 2:40PM,Friedl Bldg 118,Mauricio Castro,S:CCI:CZ:W
22805,FIRST-YEAR SEMINAR (TOPICS),LSGS, 89S,2018 Fall Term,None,MW 1:25PM - 2:40PM,Sociology Psychology 128,Rene Galvan,S
22918,INTRO TO LATINO/A STUDIES,LSGS,201,2017 Fall Term,None,TBA,TBA,Staff,ALP:CCI:SS
22918,INTRO TO LATINO/A STUDIES,LSGS,201,2018 Fall Term,None,TuTh 10:05AM - 11:20AM,Friedl Bldg 225,Cole Alexander Rizki,ALP:CCI:SS
22918,INTRO TO LATINO/A STUDIES,LSGS,201,2019 Spring Term,None,TuTh 11:45AM - 1:00PM,Friedl Bldg 225,Antonio Viego,ALP:CCI:SS
19142,INTRO TO LATINO/A STUDIES,LSGS,201S,2018 Spring Term,None,TuTh 3:05PM - 4:20PM,Friedl Bldg 240,Antonio Viego,S:ALP:CCI:SS
21534,SP TOPICS IN LATINO/A STUDIES,LSGS,290,2018 Spring Term,None,TuTh 10:05AM - 11:20AM,West Duke 202,Jill Anderson,CCI:SS
6495,INTERNSHIP AND REFLECTIVE PRAC,MAT,741S,2017 Fall Term,None,MTuWThF 8:45AM - 12:00PM,Biddle 086,Naomi Kraut,S
6495,INTERNSHIP AND REFLECTIVE PRAC,MAT,741,2018 Fall Term,None,TBA,TBA,Naomi Kraut,
6496,INTERNSHIP AND REFLECTIVE PRAC,MAT,742,2018 Spring Term,None,TBA,TBA,Naomi Kraut,
6496,INTERNSHIP AND REFLECTIVE PRAC,MAT,742,2019 Spring Term,None,TBA,TBA,Naomi Kraut,
17526,CULTURALLY RESPONSIVE TEACHING,MAT,743S,2017 Fall Term,None,M 6:00PM - 8:00PM,Carr 136,Naomi Kraut,S
17526,CULTURALLY RESPONSIVE TEACHING,MAT,743S,2018 Fall Term,Rsvd Master of Teaching students only,W 6:00PM - 8:00PM,East Duke 209,Naomi Kraut,S
25707,SPIRE FELLOWS STEM SKILLS,MATH,75,2019 Spring Term,None,W 4:40PM - 6:15PM,LSRC A247,Departmental Staff,
6875,FIRST-YEAR SEMINAR (TOP),MATH, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 10:05AM - 11:20AM,Physics 227,Hubert Bray,S:STS
